2000-03-21,St. Kitts and Nevis,Turks and Caicos Islands,6,0,FIFA World Cup qualification,Basseterre,St. Kitts and Nevis
2000-03-22,Bahrain,Qatar,1,0,Friendly,Manama,Bahrain
2000-03-22,Chile,Honduras,5,2,Friendly,Santiago,Chile
2000-03-22,Cyprus,IR Iran,0,0,Friendly,Nicosia,Cyprus
2000-03-24,Gambia,Mauritania,0,0,Friendly,Banjul,Gambia
2000-03-25,Bahrain,Jordan,1,1,Friendly,Manama,Bahrain
2000-03-25,Malaysia,Chinese Taipei,3,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
2000-03-25,Tanzania,Malawi,1,1,Friendly,Morogoro,Tanzania
2000-03-25,Thailand,Korea DPR,0,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
2000-03-25,Zambia,Botswana,3,0,COSAFA Cup,Lusaka,Zambia
2000-03-26,Tanzania,Malawi,4,3,Friendly,Dar es Salaam,Tanzania
2000-03-27,Malaysia,Korea DPR,1,1,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
2000-03-27,Thailand,Chinese Taipei,2,0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
2000-03-28,Colombia,Brazil,0,0,FIFA World Cup qualification,Bogotá,Colombia
2000-03-28,El Salvador,Haiti,3,1,Friendly,San Salvador,El Salvador
2000-03-28,Malta,Northern Ireland,0,3,Friendly,Attard,Malta
2000-03-29,Argentina,Chile,4,1,FIFA World Cup qualification,Buenos Aires,Argentina
2000-03-29,Austria,Sweden,1,1,Friendly,Graz,Austria
2000-03-29,Belgium,Netherlands,2,2,Friendly,Brussels,Belgium
2000-03-29,Bosnia and Herzegovina,North Macedonia,1,0,Friendly,Zenica,Bosnia and Herzegovina
2000-03-29,Bulgaria,Belarus,4,1,Friendly,Sofia,Bulgaria
2000-03-29,Croatia,Germany,1,1,Friendly,Zagreb,Croatia
2000-03-29,Czech Republic,Australia,3,1,Friendly,Teplice,Czech Republic
2000-03-29,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador
2000-03-29,Greece,Romania,2,0,Friendly,Athens,Greece
2000-03-29,Hungary,Poland,0,0,Friendly,Debrecen,Hungary
2000-03-29,Israel,Georgia,1,1,Friendly,Ashkelon,Israel
2000-03-29,Malaysia,Thailand,3,2,AFC Asian Cup qualification,Kuala Lumpur,Malaysia
2000-03-29,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru
2000-03-29,Portugal,Denmark,2,1,Friendly,Leiria,Portugal
2000-03-29,Scotland,France,0,2,Friendly,Glasgow,Scotland
2000-03-29,Spain,Italy,2,0,Friendly,Barcelona,Spain
2000-03-29,Switzerland,Norway,2,2,Friendly,Lugano,Switzerland
2000-03-29,Uruguay,Bolivia,1,0,FIFA World Cup qualification,Montevideo,Uruguay
2000-03-29,Wales,Finland,1,2,Friendly,Cardiff,Wales
2000-03-31,Gambia,Mauritania,0,0,Friendly,Banjul,Gambia
2000-03-31,Jordan,Kazakhstan,0,1,AFC Asian Cup qualification,Doha,Qatar
2000-03-31,Maldives,IR Iran,0,8,AFC Asian Cup qualification,Damascus,Syria
2000-03-31,Qatar,Palestine,1,0,AFC Asian Cup qualification,Doha,Qatar
2000-03-31,Syria,Bahrain,1,0,AFC Asian Cup qualification,Damascus,Syria
2000-04-01,Aruba,Barbados,1,3,FIFA World Cup qualification,Oranjestad,Aruba
2000-04-01,Haiti,Bahamas,9,0,FIFA World Cup qualification,Port-au-Prince,Haiti
2000-04-01,Zambia,Kenya,1,0,Friendly,Lusaka,Zambia
2000-04-02,Bahrain,Maldives,4,1,AFC Asian Cup qualification,Damascus,Syria
2000-04-02,Cuba,Suriname,1,0,FIFA World Cup qualification,Havana,Cuba
2000-04-02,Guatemala,El Salvador,0,1,FIFA World Cup qualification,Guatemala,Guatemala
2000-04-02,Palestine,Pakistan,2,0,AFC Asian Cup qualification,Doha,Qatar
2000-04-02,Panama,Honduras,1,0,FIFA World Cup qualification,Panama City,Panama
2000-04-02,Qatar,Kazakhstan,3,1,AFC Asian Cup qualification,Doha,Qatar
2000-04-02,Syria,IR Iran,0,1,AFC Asian Cup qualification,Damascus,Syria
2000-04-02,Trinidad and Tobago,Dominican Republic,3,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago
2000-04-04,Bahrain,IR Iran,1,0,AFC Asian Cup qualification,Damascus,Syria
2000-04-04,Malaysia,Chinese Taipei,2,3,AFC Asian Cup qualification,Bangkok,Thailand
2000-04-04,Palestine,Jordan,1,5,AFC Asian Cup qualification,Doha,Qatar
2000-04-04,Qatar,Pakistan,5,0,AFC Asian Cup qualification,Doha,Qatar
2000-04-04,Syria,Maldives,2,1,AFC Asian Cup qualification,Damascus,Syria
2000-04-04,Thailand,Korea DPR,5,3,AFC Asian Cup qualification,Bangkok,Thailand
2000-04-05,Myanmar,Mongolia,2,0,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-05,Korea Republic,Laos,9,0,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-06,Kazakhstan,Palestine,2,0,AFC Asian Cup qualification,Doha,Qatar
2000-04-06,Malaysia,Korea DPR,1,4,AFC Asian Cup qualification,Bangkok,Thailand
2000-04-06,Pakistan,Jordan,0,5,AFC Asian Cup qualification,Doha,Qatar
2000-04-06,Thailand,Chinese Taipei,1,0,AFC Asian Cup qualification,Bangkok,Thailand
2000-04-07,Myanmar,Laos,4,0,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-07,Djibouti,Congo DR,1,1,FIFA World Cup qualification,Djibouti,Djibouti
2000-04-07,Korea Republic,Mongolia,6,0,AFC Asian Cup qualification,Seoul,Korea Republic
2000-04-07,Mauritania,Tunisia,1,2,FIFA World Cup qualification,Nouakchott,Mauritania
2000-04-08,Botswana,Zambia,0,1,FIFA World Cup qualification,Gaborone,Botswana
2000-04-08,Fiji,Papua New Guinea,5,0,Oceania Nations Cup qualification,Suva,Fiji
2000-04-08,Guinea-Bissau,Togo,0,0,FIFA World Cup qualification,Bissau,Guinea-Bissau
2000-04-08,Madagascar,Gabon,2,0,FIFA World Cup qualification,Antananarivo,Madagascar
2000-04-08,Malawi,Kenya,2,0,FIFA World Cup qualification,Blantyre,Malawi
2000-04-08,Pakistan,Kazakhstan,0,4,AFC Asian Cup qualification,Doha,Qatar
2000-04-08,Qatar,Jordan,2,2,AFC Asian Cup qualification,Doha,Qatar
2000-04-08,São Tomé and Príncipe,Sierra Leone,2,0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe
2000-04-08,Seychelles,Namibia,1,1,FIFA World Cup qualification,Victoria,Seychelles
